13731,22368
12207,131
11339,18747
1,6
2118,8576
123,16469
10183,2115
21789,7701
16979,7637
14567,16511
45,76
17503,7774
3056,77
11339,11752
125,21586
108,15659
6308,94
12,131
17204,17503
17305,20344
142,17084
6404,6560
11304,17503
37,52
7330,83
4176,6791
6912,77
1971,54
131,1336
14183,18747
108,17491
108,7727
1042,54
297,9382
4885,63
13654,8194
13328,94
108,6885
19668,19669
5276,94
15843,17204
18166,8672
76,8216
8931,9730
11193,15537
10145,2041
18560,54
10350,77
1,6504
131,6006
14865,16952
154,19
14865,2569
2015,83
11752,12519
77,9007
18909,94
15360,15361
14545,6
20860,3063
12847,58
12952,16046
133,5566
130,20518
14227,20016
17902,22368
18121,4388
108,8263
11187,17
123,9852
16436,18314
26,3176
1980,31
1455,19
111,18595
138,8995
1928,26
10568,5589
1170,12418
13,58
13,59
3,9095
12222,19104
110,3654
123,4545
17801,26
17119,6795
20518,5130
131,2018
12983,1396
136,17564
19122,3655
12409,17866
108,13014
17894,18314
1662,3189
324,6402
13,16489
10996,6
22349,5331
4140,7015
14272,51
112,40
112,41
20148,9777
16046,58
1,29
21208,9777
18870,9751
19744,659
444,6
16729,20518
14227,22179
12678,18565
132,9437
94,9449
13,3369
6574,83
20495,22013
123,3623
14783,8874
15744,8762
18971,4818
1160,18246
21005,6677
351,7572
1352,15758
16783,3671
324,5
14865,18604
112,18588
20518,3179
4067,6
0,14806
110,136
2965,83
13858,7330
10,26
19267,6241
1485,84
65,8957
2493,4449
7733,83
108,21896
19478,26
26,8874
108,21895
7639,9791
18314,20862
122,4150
13014,7727
16866,65
17351,83
18747,3362
1525,7443
15517,18915
10568,12222
17807,6261
19175,5010
17503,6548
16518,26
21138,2493
111,2813
1,11770
14860,6665
13,77
12154,86
131,5654
110,5782
14159,27
108,15358
22368,6060
16496,65
10513,112
10568,13308
19084,6345
26,94
107,131
14567,18604
6765,8361
13593,21322
20660,47
17170,6727
18664,8789
1559,7912
17305,7245
4198,65
17990,7514
123,12407
12073,77
12732,136
17305,410
17807,20155
13714,3
4000,6241
11543,2118
19122,2042
14865,3362
15306,18747
16979,8230
11437,18166
6730,9730
13980,5280
20518,68
16489,77
14351,18701
16046,2811
123,979
17305,7624
131,15259
1755,7
1126,83
18539,779
123,13046
15856,4818
18538,21880
20420,9437
13,65
22368,6073
7444,94
10991,18747
20793,4388
11905,14865
5782,6677
11710,18314
18314,18962
10568,13463
15517,6912
21971,3667
1928,9083
10568,13468
1255,13643
20660,22206
0,68
1,16046
18246,61
18166,6072
15358,1987
12519,20190
6795,8789
3113,77
6727,743
18106,6677
6665,896
14640,26
112,51
58,65
15856,6438
10042,1928
20196,3803
13186,63
20904,77
5223,8790
12819,5280
14190,3773
17503,4067
14012,14865
3693,5510
10223,18314
20518,20855
131,3998
1,7643
11418,6795
18166,9535
12202,17503
15632,77
1705,489
112,7141
19122,6765
19087,22349
5331,7573
1126,9419
321,6
1750,77
19799,8799
17503,20098
4340,76
18796,94
13,26
12222,17047
14160,9777
0,21904
131,1597
13162,6002
1,20750
16382,22368
14654,20537
17807,6259
112,14114
21385,2907
17503,20897
83,910
77,9601
14537,6006
3654,3998
14351,22056
17462,18747
1396,20266
5343,84
15609,17503
1132,2118
22303,7444
5,9437
15517,3568
131,13567
11249,77
108,12247
13269,15856
112,20203
13716,8789
16575,17503
1689,54
14865,16252
10350,13
1705,17503
15964,54
14654,31
34,9271
13,8928
18314,4392
15643,18166
5782,65
7,8718
10183,17801
131,15332
18747,19479
0,15986
20495,6677
17441,94
6655,8007
15198,3972
138,2322
10,16046
61,9908
19122,8988
20812,7745
21384,94
47,9019
18166,7622
18604,20190
10495,18604
16100,54
1335,17395
