10568,13134
11348,7514
1,6
2586,3
1,8
13593,3204
19404,37
58,8685
11339,11752
31,6792
11189,131
16241,8789
11256,14272
10720,15856
20805,6
17305,20344
17305,20346
12411,18314
7330,83
2900,9777
2118,4964
17752,9783
2712,94
1042,54
15856,929
4885,63
131,1336
7652,9728
19668,19669
12519,14567
21789,7701
20316,20568
154,22415
76,8216
17503,20285
11193,15537
10983,14865
5225,9777
19828,6741
21563,7
5280,9317
5,8099
1,3055
1,3054
14602,14797
5280,536
476,94
122,1530
18707,94
123,9852
26,3176
22368,8792
19566,2118
20420,5280
7718,83
4277,63
131,3016
10779,31
13617,17503
12434,17367
13292,13575
11285,26
1705,8408
17503,19091
2118,3972
17894,18314
142,17084
174,7443
10568,20910
11421,22378
10183,9857
21208,9777
10568,21352
10,1408
14625,83
15537,21119
12520,8196
2834,9627
15,151
13,17516
1160,18246
142,18760
1352,15758
16783,3671
13710,17807
15169,84
4764,63
19,6404
15,16553
150,5823
77,9105
12469,126
1532,2939
19478,26
123,91
123,99
122,4150
21019,6677
14567,17299
1396,37
10345,21076
123,15690
1,9570
21839,61
2118,9963
26,4035
1396,622
10150,17
11485,13654
14860,6665
110,5782
14159,27
10568,13308
18139,18774
13420,18747
107,131
14567,18604
6765,8361
14567,8548
18747,7881
15184,5010
18747,21620
17305,1969
14567,8547
1,20812
3306,5527
10568,1127
12222,8023
18664,8789
14560,20367
176,47
123,12407
13714,3
4000,6241
108,9382
2811,9730
14351,18701
123,979
86,9472
11137,18166
20420,9437
131,7183
13,65
13,64
13,69
17785,51
15492,6409
15517,6912
19890,7330
131,2557
18747,2937
20660,22206
17305,3618
11076,14567
18489,5527
11187,19103
1,17807
112,51
131,7452
112,57
17503,471
17441,94
17426,7067
20196,3803
58,6970
18,23
20904,77
20904,71
14997,17503
12708,15
20814,94
17305,18730
13957,15856
17305,17906
14567,17355
16711,7397
14567,4719
13325,15
6491,8589
1750,77
6241,6242
19799,8799
17232,94
1353,17223
1353,17224
13506,9852
14160,9777
16046,8679
16487,31
12073,131
12629,5567
13498,83
12222,3484
3217,5280
19743,22047
4663,58
123,15991
11688,12952
16872,18747
14351,22056
131,19205
15517,15759
22415,6677
1132,2118
5280,5917
5,9437
21146,83
15361,17340
14395,61
13425,6180
5331,9627
12622,13
17305,7502
18314,4392
13,154
1595,5475
5018,5225
25,8194
3844,94
16533,20255
18609,4749
18747,22049
138,2322
108,11620
10,16046
1533,18075
61,9908
11877,834
10568,3971
19695,7992
10568,19219
153,7598
16100,54
21018,6677
131,16866
6340,8789
4071,77
131,3565
20518,8405
14865,7278
14567,3973
17305,5860
1497,48
13323,17737
1786,6157
14026,22340
1,6017
21911,94
14026,5934
10568,21370
1966,19860
14997,6795
15930,9777
26,5010
123,8839
17843,9788
13574,17807
5331,5445
13,19002
18121,4388
1591,21452
13,19005
17367,7741
10812,131
108,8263
3632,94
10568,602
13013,7727
13420,15501
10848,5680
10780,5577
10754,18604
14797,16046
2118,8544
2118,8015
2118,8548
14865,3571
13,15639
12628,19122
16046,21146
20518,2806
131,5170
5140,7140
13,6400
139,8518
19851,83
55,61
14674,9741
1,11423
22056,47
13,2232
13614,63
8813,9437
11249,65
13793,15
181,20280
15359,61
12952,58
15535,17503
17216,8265
6665,9091
26,58
273,42
12202,21119
13,5170
54,7683
54,7682
1007,22323
16188,54
12168,17650
108,13299
11304,20897
16046,16172
5458,9014
15926,22109
1928,58
4571,83
10568,1411
16982,19
10568,594
133,243
2326,77
21384,41
18747,2957
20935,31
19219,9502
14640,16496
17801,26
17503,18371
2118,5070
649,77
12756,6665
21887,9777
154,2260
14272,4340
19602,20726
1,17866
15361,61
1009,94
131,7436
110,12200
16046,4081
1594,22368
15291,26
16122,5530
13271,18314
16590,18747
14250,19205
10568,19004
1353,14941
11781,1864
15481,21394
13575,1705
19175,6332
19187,8634
4787,86
0,4719
1608,47
1126,6791
19673,94
14567,6421
14567,6420
14567,6422
14860,18314
14059,4628
11799,6677
5073,77
21556,72
19104,5280
1124,15173
15814,5280
125,1396
11520,138
11520,135
11520,131
26,5225
131,20969
18166,9480
20190,7306
16834,8762
11017,19122
15659,77
11824,83
11877,21451
10780,94
1009,7743
5217,5476
6157,9230
1705,19104
12911,2260
6677,6741
12631,7217
18747,4927
61,6221
20518,7317
31,8925
13610,83
13,15128
16979,20201
13,131
13,136
13,137
13984,6677
18747,527
4198,58
11920,18166
5683,7701
12519,8789
65,7292
