10,30
18166,9281
12588,1457
12207,131
11339,18747
1,6
10568,7199
16979,20141
20917,4183
2118,8576
123,16469
10183,2115
17232,65
2829,5280
2586,3
16979,7637
14567,16511
45,76
3367,676
2428,26
3056,77
15456,8198
112,16859
21974,6795
112,90
18285,20559
11189,131
20518,7088
125,21587
125,21586
2247,77
108,15659
6308,94
12,131
17204,17503
17305,20344
142,17084
22316,58
12992,7397
6404,6560
11304,17503
1,3
7330,83
10568,13007
17503,2811
4176,6791
18121,6479
13,5001
13636,724
16496,5280
6,9278
14069,63
2598,7745
1971,54
14183,18747
108,17491
15248,2326
108,7727
1042,54
131,6643
12,17367
4000,6241
4885,63
21245,63
108,19412
17305,21368
13654,8194
13328,94
108,6885
19668,19669
18166,5926
17503,9931
10568,15420
131,15011
11221,20992
17007,3217
11635,83
17899,6846
18121,20515
154,22415
13,16800
48,9946
22386,5641
15434,20247
16850,31
76,8216
20285,30
5331,7573
1062,26
118,94
18204,7397
11304,20752
10350,77
5225,9777
5343,84
15083,15609
16238,5060
108,11554
26,9172
154,19
19709,6375
14865,2569
19996,63
15964,54
19828,6741
19710,2260
12325,17807
16940,83
21563,7
19710,94
18909,94
19122,8988
131,18468
14545,6
131,15466
19728,77
20860,3063
12847,58
12559,17807
12952,16046
1096,110
130,20518
131,15332
58,8685
108,9395
15361,17785
18121,4388
15011,15361
108,8263
10328,17963
10350,9105
4628,5969
139,140
14797,16046
123,9852
151,37
16469,2118
10568,10664
26,3176
1980,31
15232,22378
13512,18314
10568,22209
83,9741
5972,9219
15704,3632
131,7447
47,5623
131,7445
13034,94
20518,3500
22154,83
123,1497
21974,4628
10568,5589
1170,12418
13,58
13,59
16241,8789
5225,8224
5177,9908
68,7245
110,3654
20420,5280
123,4545
65,6820
17801,26
20518,5131
20518,5130
12392,16329
131,3016
15,4162
22207,9777
14126,348
11339,2260
136,17564
18489,19205
11124,13
13,17866
12629,8261
10568,5346
125,1396
1,12553
13292,13575
17503,18830
19122,3655
6735,9777
1705,8408
17503,19091
19122,22178
12155,1705
10966,15645
108,13014
16410,40
12911,1481
18609,4749
17866,77
7470,94
67,86
15537,7883
15327,34
12155,13394
324,6402
8514,9437
10996,6
17894,2118
22349,5331
10568,20910
14272,51
1,12952
112,40
112,41
16906,26
1534,47
10183,9857
19790,7245
14272,29
16046,58
6677,8288
1,29
21208,9777
18870,9751
10183,5244
601,71
19744,659
859,9581
3973,5639
123,2476
15494,6
444,6
102,29
10,1408
11106,6
17828,20121
34,6346
17787,6
14227,22179
10159,12162
1877,4705
132,9437
13,3369
10345,1883
13,6207
12222,3217
14567,7436
1166,1866
14184,16046
142,84
15856,7514
7310,83
22029,2878
108,12161
122,19250
13,17516
26,4705
21005,6677
142,18760
21728,61
351,7572
18166,19094
112,15930
324,5
14865,18604
112,7226
112,18588
20518,3179
4067,6
110,131
20812,5280
111,263
13,7266
4764,63
110,136
20898,94
2965,83
10350,154
13858,7330
10,26
108,16423
19267,6241
111,3
18236,84
13886,16238
7979,9603
12222,19
77,9105
20754,7514
12469,126
5641,6157
154,19710
1,18965
2493,4449
7733,83
108,21896
19478,26
26,8874
5223,8790
18604,8633
123,91
14537,7452
122,4150
6157,664
13014,7727
15136,9007
12697,65
19,20568
16866,65
12952,19
16854,3654
20518,3999
17351,83
18747,3362
14604,41
2214,77
15517,18915
1525,7444
10568,12222
5419,9777
21725,61
12222,94
133,5566
10242,142
2118,9963
111,6927
3973,9304
12222,18587
125,20263
111,2813
19918,20708
469,6795
1517,16800
11193,5280
14860,6665
131,1855
1353,2722
123,13671
12154,86
18235,84
110,5782
112,19451
108,15358
13,71
324,63
19,21362
10513,112
10568,13308
13574,54
13071,70
10,12222
19084,6345
6,9595
17047,933
13,6730
107,131
14567,18604
131,19967
6765,8361
18758,3
17505,68
18166,9674
15856,779
108,19086
14567,17637
18166,9675
13593,21322
17305,1969
21237,22421
3306,5527
10568,1127
12479,6549
10568,10781
10257,17663
16340,17
12222,8023
18664,8789
1559,7912
18411,65
18747,9442
17807,4648
16469,7246
3791,6560
4198,65
176,47
10991,1864
17990,7514
15306,96
15306,94
123,12407
10568,5001
662,7397
12557,17807
21999,2829
19405,37
12291,76
17305,410
17807,20155
11485,8194
17,20728
13714,3
18314,5172
1674,5567
107,77
15306,18747
16979,8230
11547,7397
1396,17746
125,14358
16489,77
16752,77
18747,22034
19058,94
123,979
112,3453
17305,7624
131,15259
1755,7
4487,77
11423,1882
123,13046
11004,835
247,6242
108,16576
20515,8704
17503,18227
108,12985
12394,6643
22368,6073
7444,94
65,71
10966,20791
4845,7549
12625,83
19,246
15869,9627
102,17185
17565,26
10227,11221
10568,13463
112,13805
15517,6912
21971,3667
108,18663
10568,13468
1255,13643
13468,5502
20518,2428
5280,7941
5808,7841
20660,22206
0,68
1399,7
13858,83
8110,86
1,12545
1,16046
13,17721
15509,21117
11562,47
17321,54
12,13567
12031,13
10568,12820
18489,5527
11187,19103
12362,659
83,8653
12380,3629
18166,6072
59,7830
14771,6832
13823,26
14865,2015
6795,8789
3113,77
1177,18314
15965,26
14272,67
18106,6677
6665,896
141,8879
14640,26
112,51
131,7452
17305,3504
0,18951
17503,471
47,7270
58,65
17924,3907
2379,5909
1019,142
17441,94
1019,13593
10042,1928
297,3654
12236,17503
10183,5927
4965,77
19404,40
14449,19744
58,6970
110,13
19404,41
108,20979
13186,63
17367,9777
20904,77
20904,71
10651,8879
12819,5280
12989,20128
11105,18314
131,724
13949,14560
19291,9777
12,7445
14567,3340
11765,94
13217,21490
17231,20518
4969,8859
10223,18314
5727,8225
131,3998
1,7643
11418,6795
11520,84
21746,6
20518,21855
16188,2118
18747,8829
14,17
11178,8789
20945,6665
1705,489
1502,2118
468,6795
112,7141
1928,8194
19122,6765
19087,22349
12982,1396
3372,4232
16926,58
1126,9419
140,37
10,19
1928,21930
10183,26
14227,250
14567,21015
1750,77
15136,77
13,6504
14626,18121
112,15523
11764,15136
16927,6677
19799,8799
20518,7664
1,18957
4340,76
1353,17223
18796,94
12260,20935
12222,17047
14160,9777
11370,94
16414,21138
1,8
12519,18747
21111,6677
105,3453
131,1597
13162,6002
93,9908
1,20750
2118,3623
13989,16046
17988,7582
16382,22368
17305,8247
13498,83
147,54
12741,2118
11246,9627
3217,5280
10387,6795
21385,2907
17503,20897
83,910
21930,6689
2118,9970
123,15991
77,9601
7741,9777
17305,76
131,1866
18314,18797
17007,5280
131,19205
17462,18747
1396,20266
1,6504
22415,6677
15609,17503
1132,2118
12829,8194
15695,17503
18166,8875
12222,17503
22303,7444
5,9437
15518,18166
14227,2333
131,15060
15517,3568
10899,83
131,13567
11249,77
16866,58
21146,83
2004,83
12361,19122
13269,15856
1,9416
13506,18314
13716,8789
16575,17503
17246,77
1689,54
14816,94
13607,8468
10295,1353
10350,13
