17305,20344
10,30
1,8
15856,8293
1,6
10568,7199
142,6927
1,3
13607,5160
123,16469
17007,3217
14567,16511
1662,17739
45,76
3367,676
5010,9538
18424,9159
3056,77
112,16859
18285,20559
20518,3500
20518,7088
14126,20981
11124,13
12965,3983
12,131
12423,9779
12992,7397
13965,3191
11304,17503
7330,83
10568,13007
5641,6615
17503,2811
18121,6479
11596,5280
11458,77
15090,86
10568,12449
1971,54
10042,7979
22415,77
108,7727
16418,83
131,6643
131,724
18314,5172
11718,5280
21245,63
17067,17721
108,19412
17305,21368
13654,8194
10568,13313
2853,7979
18131,7323
13593,21322
11221,20992
15856,3800
13,16800
48,9946
22386,5641
15361,17367
16850,31
468,6795
20285,30
1062,26
19,20958
12260,20935
1766,4628
11304,20752
107,21239
10350,77
18774,63
5225,9777
6088,83
15083,15609
3749,5280
108,11554
154,19
19709,6375
15964,54
19828,6741
14200,94
47,54
4576,87
13691,17503
1,58
13506,2118
14545,6
19728,77
16590,17503
12847,58
10042,12375
130,20518
1750,77
3971,5735
58,8685
15858,2260
18121,4388
2766,5280
122,1530
10328,17963
139,140
11187,17
123,9852
21999,7514
11353,26
17807,20811
22352,6988
10568,10664
20518,57
14272,4080
10568,22209
5972,9219
1928,26
8468,9039
47,5623
131,7445
13034,94
17305,3533
123,1497
123,1499
243,6
13,58
13,59
3080,6346
18121,20515
6832,9777
110,3654
20420,5280
12479,6795
16511,17000
20518,5131
20518,5130
131,2018
14851,5331
10568,409
10373,12973
14126,348
11339,2260
18166,20563
136,17564
112,12292
16142,5320
6308,94
13,17866
12629,8261
10568,5346
40,5093
13292,13575
17503,18830
14272,16015
6735,9777
123,1969
11312,7733
11769,4969
108,13014
16410,40
16410,41
7470,94
67,86
15537,7883
108,6864
10996,6
14272,55
10531,83
10568,20910
14272,51
1,12952
112,40
17503,19637
13624,5280
10183,9857
13365,61
17807,586
21208,9777
25,58
6346,77
10183,5244
3973,5639
18,33
3903,9582
10252,94
102,29
19,21490
6789,83
612,9384
11850,4151
14227,22179
1877,4705
17305,9908
2428,8789
13,3369
18314,7439
12222,3217
1166,1866
142,84
10042,11905
9669,9691
21409,4628
17738,7943
108,12161
122,19250
142,20896
26,4705
26,5937
21005,6677
21728,61
16854,41
324,5
1126,6789
112,18588
20518,3179
4067,6
110,131
20812,5280
10568,22349
11896,12638
14662,2516
19,6404
10350,154
14304,1705
13858,7330
21563,7
10,26
18930,7979
108,16423
2103,8712
111,3
18236,84
7979,9603
12222,19
17503,21972
10350,4877
12736,17367
154,19710
1,18965
2493,4449
108,11085
14227,19308
108,21896
26,8874
18604,8633
14537,7452
6157,664
13014,7727
15136,9007
13393,17807
20518,3999
3372,4232
14604,41
17116,4969
13,17818
1525,7444
10568,12222
17815,83
1,9570
2260,59
17503,6547
10242,142
10345,21474
10568,6276
12363,16171
10345,21473
125,20263
17951,4628
11485,13654
469,6795
1517,16800
5762,83
14860,6665
131,1855
1353,2722
1353,2720
13,77
1281,5280
17518,19710
131,34
14649,3629
21641,5280
18739,7979
13574,54
18139,18774
17821,7397
10,12222
11752,16996
6,9595
11781,16979
107,131
131,19967
17644,6677
1944,871
17505,68
19845,26
86,9906
17058,20518
54,6462
1882,21272
5010,58
15733,83
108,4179
10568,10781
12512,4628
16340,17
151,17573
1559,7912
18411,65
10016,7397
17807,4648
14272,7457
16469,7246
108,659
20762,6157
11085,1517
18424,19087
10568,5001
662,7397
108,2637
12557,17807
21999,2829
19405,37
17807,20155
17,20728
131,15327
2829,5280
2838,5280
107,77
20518,7514
16731,94
16979,8230
11547,7397
12120,14007
1396,17746
125,36
27,6
13512,18314
13,4179
16489,77
16752,77
10,3530
19058,94
123,979
112,3453
17305,7624
13217,21490
4487,77
11423,1882
10568,19426
11004,835
1615,7397
20420,9437
10568,9291
7444,94
20568,94
14865,1639
17119,17503
65,77
19,246
18314,18962
10227,11221
1674,5331
14604,6
21971,3667
1928,9083
11770,83
11799,20420
2995,6547
13468,5502
136,17516
20518,2428
5280,7941
26,8552
11439,2118
8110,86
123,9062
13,17721
2118,5054
15976,87
11562,47
2834,2870
14865,3941
12,13567
14184,83
83,8653
12380,3629
12519,17503
12643,7583
14771,6832
14865,2015
16541,8878
10042,13654
1177,18314
6727,743
14272,67
18106,6677
14304,9570
6665,896
13040,6
131,7452
1408,7246
11085,17232
58,65
17924,3907
21005,7745
131,22052
10042,1928
12236,17503
10183,5927
12169,77
17934,5641
20642,21053
20518,22179
108,20979
3,5699
17367,9777
5223,8790
12280,14184
1276,7330
12989,20128
20145,7397
19291,9777
12,7445
18314,7150
20523,8261
16594,3800
65,9388
5727,8225
131,3998
1,7643
18532,743
11520,84
20518,21855
12991,17503
14,17
11178,8789
17807,7509
118,94
12660,57
13567,14537
76,8216
112,7141
13325,19
19,6418
12982,1396
13,3972
16926,58
1126,9419
10,19
1928,21930
10183,26
1705,9570
10,16927
13,6504
10965,5280
14626,18121
19799,8799
20518,7664
1,18957
77,7885
6055,9218
10410,15797
12222,17047
20518,7063
10568,14524
16142,676
20660,6735
6084,83
10848,112
3094,61
14537,34
131,1597
21738,77
1,20750
22206,9677
10568,6399
17305,8247
13498,83
12741,2118
18931,7979
1177,17305
3432,7397
10387,6795
14128,19
131,21986
17503,20897
83,910
21930,6689
2118,9970
112,20578
17305,76
11348,16120
131,1866
18314,18797
14227,7268
131,19205
1396,20266
22415,6677
15609,17503
1132,2118
15612,94
12911,2247
29,67
324,3530
20931,77
5,9437
65,9619
18285,8788
131,15060
2205,3304
131,13567
11249,77
21146,83
2004,83
1769,4628
13269,15856
378,65
13506,18314
17990,4433
17305,20365
65,676
17246,77
10350,19
1456,18746
13506,17305
12588,1457
7598,9627
1705,17503
14654,31
14524,26
17763,7245
13,8928
5331,9627
14865,20709
14865,20706
15248,2326
13,154
15903,54
10,58
20660,692
2004,5464
14567,9730
17026,77
17339,9777
1,17477
142,22159
131,15332
11447,6677
0,15986
14567,2932
59,7490
0,133
0,11226
10042,13573
16764,7188
18135,22378
6802,83
18609,4749
1705,6793
1705,6795
22323,77
2249,59
17305,19989
61,9908
47,6735
20812,7745
21384,94
18577,9008
16680,3827
2883,3017
18747,5010
131,15535
10568,3971
10568,12460
11901,19027
1180,58
19993,3530
16100,54
21018,6677
123,13671
13,71
131,19790
14272,148
14304,83
10568,20897
131,3565
1581,324
127,76
13,9310
0,6183
140,7942
10568,21629
1513,4179
14,7
12362,659
0,76
21018,8545
17503,3484
17367,18746
17503,19860
17339,7245
3654,6832
18166,1850
17807,21503
83,9265
15676,16423
18075,21146
17617,61
15537,1705
7173,77
108,17062
153,5280
108,17060
108,17061
112,3303
13323,17737
14297,19104
112,3309
20190,83
108,5038
14272,5223
19571,4628
17503,18747
108,11840
11901,6446
2238,27
11901,6445
3453,57
26,5834
58,59
1118,2005
1966,19860
8849,94
17818,19710
31,6513
15930,9777
2846,8288
7330,9521
26,5010
1517,20464
10681,133
11106,76
118,151
47,9582
17182,4651
112,3016
12381,13500
15232,5
7245,77
2118,3958
63,9437
19352,83
13,6885
18314,2931
10568,7220
13506,140
12729,14567
5468,8790
18539,20518
12040,7954
14018,1513
14674,3880
19832,20518
19,7083
17807,21238
11713,6677
3632,94
17503,7492
1595,83
14567,2544
10183,13823
112,20786
14880,5280
16703,20518
9437,999
5331,5445
13858,18075
21394,47
16944,1969
246,8862
131,9271
20250,7514
14272,9510
17315,17503
2544,6242
59,7173
123,4971
11221,1814
14880,3971
59,6885
110,14009
139,20365
13325,20813
10582,5280
40,41
20518,2806
15537,5280
16866,5
13575,16238
11757,4727
11877,16979
17503,20221
18930,8789
13862,26
10568,21284
14084,14703
21636,84
131,5170
15733,18075
14567,5527
10568,7701
6677,9779
10568,9061
131,71
131,77
111,11731
0,19527
5267,8468
12952,955
3311,8468
12746,20420
15420,18746
16979,22474
139,8518
29,7245
122,3
18663,20928
131,810
55,67
18314,2
19087,22349
3693,3971
19790,5654
102,5038
18539,4238
21490,30
18285,20854
1525,94
15856,6511
17305,7421
10042,20423
5280,8890
15856,6510
14069,6677
8813,9437
18131,9291
5672,94
10568,15465
5280,7745
108,14573
15204,8261
5,999
21138,2493
16509,18604
26,57
10568,6727
14941,5
17216,8265
11060,1517
6665,9091
16982,19
20518,20632
16752,20643
20093,5331
11240,17807
14567,9852
17736,2118
12745,63
10042,4798
21478,6665
10568,13217
14839,77
122,22095
47,5341
13607,61
6560,9610
1007,22323
131,17859
140,20365
10568,1705
2762,77
17859,297
16188,54
5091,7979
20093,22349
15292,7
11850,138
10568,30
1581,77
19578,5280
6,8396
3060,4628
142,76
2811,2963
10534,9777
12986,15517
6559,9538
17503,18020
139,16808
1928,58
10,17503
131,14322
18747,19860
16022,26
3637,6677
17447,26
108,486
19,5010
19710,2260
15011,77
17859,3530
139,4576
134,9437
112,20480
14771,86
131,18322
18314,18940
7942,83
16469,19723
17232,17818
21384,40
118,15965
5331,5502
10717,17367
6677,9341
112,13820
123,4545
1387,26
