13731,22368,0
12207,131,1
11339,18747,0
1,6,1
2118,8576,0
123,16469,0
10183,2115,0
21789,7701,0
16979,7637,0
14567,16511,1
45,76,1
17503,7774,0
3056,77,0
11339,11752,0
125,21586,0
108,15659,0
6308,94,0
12,131,2
17204,17503,0
17305,20344,0
142,17084,0
6404,6560,1
11304,17503,2
37,52,0
7330,83,1
4176,6791,0
6912,77,2
1971,54,0
131,1336,0
34,65,2
108,17491,1
108,7727,1
1042,54,0
297,9382,0
4885,63,0
13654,8194,0
13328,94,0
108,6885,0
19668,19669,1
10007,9777,0
15843,17204,0
76,8216,0
5331,7573,0
11193,15537,2
10145,2041,0
18560,54,0
10350,77,1
5343,84,0
131,6006,1
14865,16952,0
154,19,0
14865,2569,0
15964,54,0
11752,12519,1
18909,94,0
15360,15361,0
14545,6,0
20860,3063,0
12847,58,0
12952,16046,0
1096,110,1
130,20518,0
131,15332,0
17902,22368,0
18121,4388,0
108,8263,1
11187,17,1
123,9852,1
16436,18314,0
26,3176,0
1980,31,0
111,18595,0
15124,6732,0
1928,26,2
10568,5589,0
1170,12418,0
13,58,5
13,59,1
26,3125,0
54,5530,0
110,3654,2
123,4545,0
17801,26,0
20518,5131,0
20518,5130,0
131,2018,3
12983,1396,0
136,17564,2
1705,7701,1
19122,3655,0
12409,17866,0
108,13014,1
17894,18314,0
1662,3189,0
324,6402,1
13960,150,0
13,16489,1
10996,6,0
22349,5331,0
4140,7015,0
14272,51,0
112,40,0
112,41,1
20148,9777,0
16046,58,1
1,29,0
21208,9777,0
18870,9751,0
19744,659,1
444,6,0
11106,6,0
14227,22179,1
12678,18565,0
132,9437,0
15124,17503,0
13,3369,0
6574,83,1
20495,22013,1
123,3623,0
14783,8874,1
17170,77,0
18971,4818,0
1160,18246,0
21005,6677,0
351,7572,0
1352,15758,0
16783,3671,0
324,5,0
14865,18604,0
112,18588,0
20518,3179,0
19990,6795,0
0,14806,0
110,136,2
2965,83,0
13858,7330,0
10,26,2
19267,6241,0
1485,84,0
65,8957,0
2493,4449,1
7733,83,0
108,21896,0
19478,26,0
26,8874,1
108,21895,0
7639,9791,0
18314,20862,0
122,4150,0
13014,7727,1
16866,65,0
17351,83,0
18747,3362,2
1525,7443,1
15517,18915,1
10568,12222,3
17807,6261,0
19175,5010,0
17503,6548,1
16518,26,0
111,2813,0
1,11770,0
14860,6665,0
123,13671,0
12154,86,0
131,5654,0
110,5782,2
14159,27,0
108,15358,1
22368,6060,0
16496,65,2
10513,112,0
10568,13308,0
16808,18314,0
19084,6345,0
26,94,1
107,131,2
14567,18604,0
6765,8361,1
54,6462,0
20660,47,1
17170,6727,0
18664,8789,0
1559,7912,0
17305,7245,0
4198,65,0
17990,7514,0
123,12407,0
12073,77,0
12732,136,0
17305,410,0
17807,20155,0
13714,3,0
4000,6241,0
11543,2118,0
19122,2042,0
14865,3362,2
15306,18747,0
16979,8230,0
11437,18166,0
6730,9730,1
13980,5280,0
20518,68,0
16045,16046,0
14351,18701,0
16046,2811,1
123,979,0
17305,7624,0
131,15259,0
1755,7,0
1179,6241,0
18539,779,0
123,13046,0
15856,4818,0
18538,21880,0
20420,9437,1
13,65,5
10042,16046,0
22368,6073,0
7444,94,1
10991,18747,0
20793,4388,0
19122,7834,0
11955,17807,0
15869,9627,0
18314,18962,0
10568,13463,0
15517,6912,1
21971,3667,1
1928,9083,1
10568,13468,0
11799,20420,2
20660,22206,1
0,68,0
1,16046,8
18246,61,1
18166,6072,0
108,17696,0
12519,20190,0
112,9777,3
17765,19358,0
6727,743,1
18106,6677,1
6665,896,0
14640,26,0
112,51,1
58,65,4
17441,94,1
10042,1928,1
20196,3803,0
3,5699,0
20904,77,0
5223,8790,0
12819,5280,0
17503,4067,0
14012,14865,0
3693,5510,0
10223,18314,0
20518,20855,0
131,3998,2
1,7643,0
11418,6795,0
16188,2118,0
12202,17503,2
15632,77,0
1705,489,2
112,7141,0
19122,6765,1
19087,22349,0
8931,9730,1
1126,9419,0
321,6,0
1750,77,0
19799,8799,0
17503,20098,1
16743,17,1
18796,94,0
138,15259,0
12222,17047,1
14160,9777,0
0,21904,0
131,1597,0
13162,6002,0
1,20750,1
16382,22368,0
14654,20537,0
1509,2118,0
17807,6259,0
112,14114,0
21385,2907,0
17503,20897,4
83,910,0
77,9601,0
14537,6006,2
3654,3998,1
14351,22056,0
17462,18747,0
1396,20266,0
1,6504,1
15609,17503,0
1132,2118,0
15695,17503,0
22303,7444,0
5,9437,2
15517,3568,0
131,13567,0
11249,77,0
108,12247,0
13269,15856,0
112,20203,0
13716,8789,0
16575,17503,0
1689,54,0
14865,16252,0
10350,13,1
1705,17503,7
2015,83,0
14654,31,0
34,9271,1
13,8928,0
18314,4392,0
15643,18166,0
5782,65,0
7,8718,0
10183,17801,0
14227,20016,0
18747,19479,0
0,15986,0
20495,6677,5
3,9095,0
6655,8007,0
15198,3972,0
