15856,8293,0
10568,13134,0
11348,7514,0
1,6,0
3114,77,0
18747,6574,0
13,16252,0
123,16469,0
11642,54,0
83,8413,0
1396,622,0
14567,16511,0
1502,77,0
150,7173,0
132,63,0
10321,13,0
14567,19352,0
5671,83,0
22378,84,0
22109,7514,1
10720,15856,1
12,131,1
14326,14865,0
12540,14567,0
14771,86,0
11304,17503,0
1884,94,0
7330,83,0
108,3453,1
15856,7514,2
1993,6795,1
102,86,0
20845,2818,1
133,18657,0
138,4151,0
20845,5432,0
108,12351,0
18634,61,1
18747,2260,0
15013,3154,0
11105,18314,0
17503,7470,1
1971,54,0
324,64,0
108,17491,1
10645,83,0
12222,20752,3
5762,83,0
5225,7245,0
4303,7701,0
7188,84,0
14567,6730,1
16122,5530,0
18590,77,0
10560,6677,0
15481,4845,1
13654,8194,0
41,94,0
14865,5863,2
112,9777,2
10042,5553,0
0,20352,0
6458,7652,0
12479,14567,0
19181,2056,0
122,22095,0
11587,17503,0
1608,47,0
112,21927,0
14567,6421,0
5009,9008,1
7652,8194,2
7443,94,2
12222,15695,2
154,19,0
14865,2569,0
12222,19885,0
12222,1705,2
3,6462,0
15537,3484,0
13691,17503,0
21752,22206,0
10568,12155,0
58,9037,0
102,61,0
13060,5530,0
108,6220,0
17855,8789,0
12847,58,0
15611,83,0
12829,22368,0
12952,16046,0
110,77,2
8254,9419,0
17503,20285,0
130,20518,0
54,8643,0
131,9027,0
17305,3853,0
108,18609,1
1882,83,0
13425,70,0
1124,7979,0
122,1530,0
14567,15517,0
14865,21385,0
10568,15055,0
11353,26,0
16979,3891,0
13556,7701,0
1958,739,0
150,17271,0
10290,3032,0
16496,4705,0
3743,54,0
17503,20752,4
0,6005,0
19790,61,1
10954,1396,0
17323,54,0
15013,18429,0
14640,16496,0
123,13801,0
11674,14623,0
11875,16979,0
11108,133,0
1342,17663,0
14567,733,0
14567,735,0
13,17866,0
183,63,0
138,18147,0
17305,21481,0
10568,1468,1
6735,9777,0
16866,26,0
12911,4528,0
108,13014,0
13332,2375,0
10727,47,0
21014,27,0
54,7530,0
17503,6340,2
10183,16496,0
12297,13465,0
61,6221,0
131,6912,0
5009,94,2
20518,7317,0
1,12952,0
14997,20752,1
6063,94,0
11874,54,0
17503,21616,0
17766,8309,0
108,6219,0
16046,58,1
16979,20201,0
13,131,3
10568,21352,0
1371,26,0
16046,9923,0
15914,8634,0
54,73,0
123,2476,0
1533,18075,0
14567,21239,0
11824,6157,0
16172,58,1
108,20845,1
14567,16764,0
11840,94,0
13,3369,0
11252,142,0
123,3623,0
1581,64,0
11438,18747,0
21938,7514,0
17491,18609,1
112,20876,0
14865,6282,0
9008,94,1
6795,7470,1
13,7188,0
20812,7745,0
11354,17503,1
351,7572,0
14865,18604,0
1451,7514,0
110,131,2
20812,5280,0
14567,5792,0
10495,1125,1
12519,20752,0
1269,6665,0
1,3306,0
16046,18769,0
15509,77,0
26,7183,0
47,7549,1
1124,17503,1
1,10,0
112,41,0
7733,83,0
10568,9627,0
11674,54,0
15801,6340,0
17856,8789,0
5475,83,0
18747,5863,1
131,20464,0
10568,4578,0
16393,5527,0
1525,7443,1
15492,17367,0
13,16447,0
18314,6665,0
3906,9910,0
1126,7979,1
18757,3,0
11770,17807,1
1,9570,0
21019,7397,0
8150,8259,1
26,4035,0
12520,83,1
58,8194,1
13,19790,2
14860,6665,0
123,6659,0
5393,8293,0
6174,6665,0
14674,83,0
6677,8878,0
131,34,1
13858,15361,0
15856,22109,1
17731,77,1
1126,6340,0
12789,84,0
11482,17305,0
107,131,0
54,7816,0
131,19790,2
108,14984,1
10568,3484,1
12520,8196,1
16340,17,0
15535,8859,0
5045,7,0
22368,4021,0
10568,743,0
64,77,0
7657,94,0
14865,6596,1
6832,77,0
12855,14865,0
10301,22368,0
1124,4700,0
6210,94,0
1,2260,0
14567,83,0
7443,7444,1
124,83,0
16475,94,0
1126,83,5
131,3654,0
17807,20155,0
1468,20752,2
13858,83,0
14984,3453,1
131,18769,0
17765,19358,0
142,2979,0
131,17731,1
108,9382,0
1285,94,0
8150,9186,0
13186,63,0
14997,17503,2
18742,20518,0
1,83,1
15856,3032,0
14567,1864,0
16872,18747,0
20420,9437,0
12222,17503,4
145,94,0
19790,77,2
19303,6791,0
7444,94,1
19744,61,0
17711,2375,0
108,18196,0
3906,47,0
22466,94,0
76,84,0
51,61,0
12222,20264,2
20660,22206,0
14865,18747,1
122,20878,0
108,7183,0
10340,22109,0
2598,5280,0
131,21154,0
19310,83,1
2939,7706,0
11193,3484,1
10183,8874,0
112,20464,0
1,11770,1
1,17807,1
15199,54,0
18106,6677,0
16953,22368,0
6665,896,0
21187,6665,0
10568,9197,0
10470,84,0
8150,94,1
83,9419,0
13,20930,0
18747,4431,0
14701,20579,0
6340,6795,1
8701,94,1
26,6999,0
10290,8293,0
4303,7721,0
153,58,0
19538,5264,0
16783,17305,0
1714,6665,0
8792,94,0
17503,9912,0
17367,9777,1
14212,16496,0
37,52,0
14567,5094,0
14567,6352,0
111,4348,0
11804,14567,0
2515,6795,1
84,86,0
15535,17367,0
17653,18634,1
16541,6677,0
11520,84,0
1396,4613,0
14808,27,0
18747,3571,0
18747,83,0
10568,11030,0
17653,61,1
13593,2979,0
14272,9777,0
1,15492,0
10568,779,0
1705,3090,1
131,8693,0
125,1341,0
142,19181,0
5,63,0
14200,94,0
110,13,2
22206,47,0
17047,3484,0
11249,131,0
1750,77,0
14567,4328,0
10568,2633,0
1158,47,0
112,15958,0
4706,86,0
17707,83,0
8259,94,1
131,21526,0
13,18626,0
2560,8468,0
2668,6999,0
112,1941,0
7245,9777,1
112,7245,1
2375,7701,0
0,5678,0
2544,6730,1
147,54,0
138,13929,0
133,18676,0
13465,15504,0
123,4562,0
21352,5331,0
1126,8194,2
10042,26,0
17650,6122,0
11752,83,1
5577,94,0
16398,488,0
131,5367,0
131,5366,0
11764,5863,0
11752,17866,0
63,8743,0
14567,6242,0
1705,20264,2
13215,16783,1
14567,16393,0
13718,16979,0
3844,94,0
5530,9919,0
20231,6665,0
102,108,0
4528,77,0
4719,9777,0
15481,47,2
5,9437,0
144,54,0
13,1928,0
13710,17807,0
11028,8653,0
14567,20171,0
131,297,1
3972,77,0
65,94,0
5009,8701,1
10146,7397,0
20944,3906,0
17503,489,2
14567,4048,0
10568,20752,2
1,43,0
13,7245,0
1705,17503,4
15358,1987,0
1125,17503,1
15492,19790,1
11841,6677,0
10146,83,0
10543,58,0
18747,58,0
10983,14865,0
22429,86,0
20989,83,0
26,9172,0
626,94,0
10638,12911,0
19,7183,0
11354,14304,0
11593,54,0
13,6543,0
86,9281,0
14567,21510,0
13801,18314,0
1096,131,0
13,19,0
937,9891,0
22378,9777,0
8196,83,1
7979,83,1
15695,17503,2
1126,19310,1
26,8194,1
16854,26,0
15481,21752,0
142,18781,0
19,6340,0
10,5280,0
20845,660,0
12911,13,0
112,7439,0
17650,61,0
0,6504,0
13,77,3
6340,8789,0
7397,8413,0
34,77,1
12947,20420,0
14701,7745,0
10720,7514,1
12552,77,0
12222,1468,1
1533,83,1
1126,7652,2
20518,5059,0
10736,133,0
14085,15361,0
112,16901,0
10568,6516,0
16783,7397,1
10568,17025,1
18731,6665,0
131,21144,0
15535,20511,0
10568,7919,0
17305,8216,0
297,77,1
1,11752,1
12786,6665,0
17503,1993,1
16046,6017,0
15748,7,0
108,11840,0
1371,14865,0
83,9787,0
1608,9582,0
10568,17503,2
15269,2939,0
2238,27,0
11674,9920,0
112,19472,0
14997,6795,1
17503,6795,7
14148,27,0
112,15605,0
153,5280,0
14865,8862,0
7169,94,0
1126,1533,1
54,56,0
1614,83,0
14771,6665,0
18747,429,0
5331,5445,0
14865,19860,0
17503,2515,1
12,77,1
5863,6596,1
10495,17503,2
13,19005,0
13477,61,0
489,6795,1
21079,83,0
5475,9430,0
17807,18747,0
2846,5280,0
54,7646,0
6219,7727,0
14567,2544,1
130,15856,0
15011,77,0
11447,9437,0
14567,1577,0
2260,77,0
105,61,0
1396,16715,0
47,4845,2
17565,18747,0
1041,54,0
15492,61,1
108,2818,1
19187,8634,0
17975,20752,0
19673,94,0
17503,3090,1
131,19161,0
10726,6665,0
112,17367,1
11901,47,1
15537,5280,0
15903,2118,0
17503,5735,0
13,14497,0
21019,6677,0
11877,16979,0
15856,7803,0
15136,58,0
10568,11193,1
2707,7245,0
8194,83,2
11354,489,1
16046,19975,0
131,77,7
14865,2061,0
133,18688,0
18747,8634,0
14004,22102,0
22102,8634,0
5280,9627,0
11028,1125,0
55,61,0
12583,94,0
11028,2518,0
16298,5475,0
131,13997,0
18730,6665,0
112,15334,0
21919,6677,0
1124,6340,1
1,154,0
13217,17025,1
13215,7397,1
10668,4873,0
15695,20752,2
1525,94,1
12033,86,0
122,15953,0
13,5577,0
14436,22368,0
58,6820,0
15492,7455,0
17367,4618,0
10495,14304,0
21244,94,0
125,14357,0
57,94,0
13490,4303,0
20014,77,0
13560,2118,0
13739,17765,0
16496,4445,0
26,58,1
131,136,0
11482,123,0
14567,21146,0
15481,7549,1
10568,11245,0
10568,13217,1
1126,9728,0
11602,13,0
4571,7397,0
10568,15221,0
1,16469,0
17503,4699,0
10568,1705,1
1124,5534,0
12168,17650,0
1517,9382,0
150,15520,0
11901,4845,1
54,8113,0
10495,6795,1
17359,2118,0
16046,16172,1
13988,17503,0
18249,83,0
16979,2185,0
108,90,0
12172,13556,0
12884,54,0
7652,83,2
18524,6677,0
17503,20264,2
21186,7549,0
10568,18587,0
3971,5280,0
4571,83,0
10568,1411,0
17503,21212,0
21457,94,0
17503,7501,0
