16046,9186,0
17025,1705,1
1,6,0
15291,77,1
10107,54,0
10,6677,0
123,16469,0
11642,54,0
14567,16511,0
2986,94,0
0,1664,0
13593,17084,0
133,8132,0
18747,2957,0
18747,8524,0
15856,5021,0
77,853,0
10321,13,0
4628,8789,1
54,5530,0
8701,94,1
11840,3453,0
17305,20346,0
14771,86,1
10568,21469,0
11304,17503,0
37,52,0
14373,94,0
7330,83,0
108,3453,0
14069,21005,0
22047,7337,0
10972,14567,0
108,14537,0
12588,83,1
1009,94,0
131,34,0
16046,9570,0
324,64,0
133,16625,0
108,17491,1
64,77,1
22378,4424,0
12221,18528,0
148,16046,0
16122,5530,0
13862,20518,0
12588,6404,1
15481,4845,1
41,94,0
14674,6157,0
7169,8150,1
1126,18020,1
14508,18747,0
12155,19602,0
13654,4198,0
19122,20524,0
12202,6340,0
18730,2118,0
10568,15537,0
3810,6677,0
2326,77,0
17503,19479,1
4787,86,0
1533,6791,1
1126,6791,1
13,4198,0
13506,14567,0
7443,94,2
18020,37,0
18262,86,0
15964,54,0
18747,243,0
140,54,0
11720,2928,0
17818,4198,0
3,6468,0
10568,12155,0
1581,26,1
1,3054,0
4701,6130,0
7397,8509,0
18246,6,0
108,18609,1
13425,70,0
19535,6,0
86,9281,0
11017,18853,0
11901,47,0
15748,22265,0
5,8514,0
26,3176,0
150,17271,0
7444,9449,0
16590,83,0
16298,83,0
10437,3,0
11017,19122,0
63,8514,1
17924,2885,1
16046,20273,0
10568,4698,0
17924,47,2
3315,77,0
123,13801,0
12983,1396,0
11642,22378,0
47,7436,0
22343,6,0
17267,6,0
15136,18747,0
18952,3,0
108,4062,1
26,830,0
14796,26,0
14272,2018,0
21239,5527,0
10568,17047,0
108,13014,0
13217,148,1
54,7530,0
15184,6559,0
5331,7872,0
11249,13,1
131,6912,0
5009,94,1
20518,7317,0
18357,83,0
108,14984,0
133,19352,0
18143,8789,0
110,17367,0
11874,54,0
18747,19670,0
16979,20201,0
15695,17503,0
11772,76,0
22013,6677,0
649,77,0
14567,21239,0
11106,6,0
1,14958,1
21887,8468,1
10568,2977,0
13987,37,0
132,9437,0
11840,94,0
20331,84,0
21887,9777,1
58,6247,0
1581,64,1
10568,1477,0
21938,7514,0
10568,9938,0
13506,9730,0
9008,94,1
8259,94,1
1496,61,0
17807,19668,0
15535,17807,0
112,18588,0
11193,1705,1
110,131,0
4148,58,0
14958,16046,1
142,17158,0
1,3306,0
26,6205,0
15509,77,0
26,7183,0
20726,21352,1
131,77,0
21752,4845,1
18739,8789,0
112,15534,0
13,81,0
6665,7436,0
17503,6795,3
18747,2965,0
10568,9627,0
26,8874,0
14567,19366,0
16590,17503,1
8468,9777,2
10217,83,0
131,20931,0
64,8,0
142,15689,0
15361,18246,0
12675,7330,0
5,6043,0
5475,83,0
12701,142,0
15361,18318,0
16475,17252,0
17692,7397,0
131,1352,0
18747,3362,0
10568,9159,0
22265,7,0
1525,7443,1
13795,77,0
13,16447,0
1525,7444,1
10568,12222,1
22047,61,1
21839,61,0
1395,22368,0
14860,6665,0
123,6659,0
14674,83,0
6677,8878,0
6677,8879,1
10568,2928,0
10242,9777,0
18747,2061,0
1971,54,0
83,9741,0
13420,18747,0
6,61,0
11619,17924,1
18654,22053,0
107,131,0
6795,835,1
11674,54,0
15184,5010,0
18747,21620,0
54,6462,0
1,12909,0
58,6246,0
1,20812,0
10568,818,0
10568,743,0
15125,18747,0
7657,94,0
17853,6340,0
131,17375,0
17565,83,1
131,5711,0
108,14186,1
16046,91,0
15520,16426,0
14567,83,0
4588,7099,0
1126,83,3
21840,61,0
1468,20752,0
10804,77,0
11543,2118,0
13540,86,0
2696,37,0
1285,94,0
17731,34,0
12271,15932,0
3,5699,0
10726,17305,0
58,94,0
18747,6,0
10568,9779,0
14674,9265,0
10726,15361,0
