18166,9281,0
13731,22368,0
12207,131,1
11339,18747,0
1,6,4
20917,4183,0
2118,8576,1
123,16469,1
10183,2115,0
14362,18747,0
21789,7701,0
16979,7637,0
14567,16511,1
45,76,2
17503,7774,0
2428,26,0
3056,77,0
15456,8198,0
11339,11752,0
11189,131,0
125,21587,0
125,21586,0
16045,16575,0
2247,77,0
108,15659,0
6308,94,0
12,131,4
17204,17503,0
17305,20344,0
142,17084,0
6404,6560,2
11304,17503,3
16982,77,0
7330,83,3
10568,13007,0
10568,16866,0
2118,4775,0
4176,6791,0
18121,6479,0
6912,77,2
16496,5280,2
1971,54,1
131,1336,0
34,65,2
108,17491,1
108,7727,1
1042,54,0
13,154,3
12,17367,2
4000,6241,2
4885,63,0
19710,9014,2
17305,21368,0
13654,8194,1
13328,94,0
12625,83,0
19668,19669,1
17405,68,2
18166,5926,0
10007,9777,0
17503,9931,0
131,15011,4
2586,3,0
11635,83,0
17899,6846,0
154,22415,1
112,15930,2
76,8216,0
8931,9730,2
11193,15537,2
10145,2041,0
18560,54,0
2996,94,0
123,7502,1
10350,77,6
1,6504,1
131,6006,1
16238,5060,0
26,9172,0
154,19,1
14865,2569,0
2015,83,0
19828,6741,0
11752,12519,1
12325,17807,0
21563,7,0
19710,94,2
18909,94,0
15360,15361,0
13506,2118,3
14545,6,0
131,15466,0
20860,3063,0
12847,58,0
12559,17807,0
12952,16046,1
1096,110,2
130,20518,2
14227,20016,0
58,8685,1
17902,22368,0
18121,4388,0
108,8263,1
10350,9105,1
11187,17,2
123,9852,1
16436,18314,0
16469,2118,1
21974,6795,0
26,3176,0
1980,31,0
15232,22378,0
13512,18314,0
10568,22209,0
5060,7701,1
111,18595,0
15124,6732,0
1928,26,4
131,7447,0
22154,83,0
21974,4628,0
10568,5589,0
1170,12418,0
13,58,6
13,59,4
16241,8789,0
5225,8224,1
68,7245,1
110,3654,5
12479,6795,0
14190,3773,0
20518,5131,0
20518,5130,0
131,2018,6
14851,5331,1
12983,1396,0
20904,71,0
11339,2260,1
136,17564,4
2811,3901,0
18489,19205,0
47,7549,4
125,1396,0
1,12553,0
13292,13575,0
19122,3655,0
1705,8408,1
19122,22178,0
12155,1705,2
12409,17866,0
10966,15645,0
108,13014,1
12911,1481,2
17894,18314,0
17866,77,2
1662,3189,0
19304,20229,0
12155,13394,0
324,6402,1
17912,18747,0
13,16489,1
10996,6,0
17894,2118,1
22349,5331,2
4140,7015,0
14272,51,2
1,12952,1
112,40,2
112,41,2
16906,26,0
1534,47,0
13,17564,3
20148,9777,0
16046,58,6
6677,8288,3
1,29,1
21208,9777,0
18870,9751,0
601,71,0
19744,659,1
6677,8576,0
15914,3571,1
123,2476,0
15494,6,0
444,6,0
1,19,6
10,1408,1
11106,6,1
17828,20121,0
17787,6,0
14227,22179,1
10159,12162,0
12678,18565,0
132,9437,0
15124,17503,0
13,3369,0
15,151,0
13,6207,0
6574,83,1
20495,22013,1
123,3623,1
14783,8874,2
22029,2878,0
17170,77,0
13,17516,2
18971,4818,0
1160,18246,0
21005,6677,0
142,18760,0
351,7572,0
1352,15758,0
18166,19094,0
16046,20750,2
324,5,2
14865,18604,3
112,7226,0
112,18588,1
20518,3179,0
13,17232,2
0,14806,0
20812,5280,1
15169,84,0
4764,63,0
110,136,4
15,16553,0
2965,83,1
10350,154,3
13858,7330,1
10,26,3
108,17696,0
19710,4372,1
19267,6241,0
1485,84,0
77,9105,1
20754,7514,0
12469,126,0
154,19710,2
65,8957,0
1,18965,0
2493,4449,1
7733,83,1
108,21896,0
19478,26,1
26,8874,1
108,21895,0
123,91,0
20495,5782,1
7639,9791,0
18314,20862,0
122,4150,0
14865,17150,0
13014,7727,1
12697,65,0
16866,65,3
18364,8789,0
18747,3362,2
1525,7443,2
15517,18915,1
1525,7444,2
10568,12222,6
6279,8588,0
17807,6261,0
19175,5010,0
2118,9963,1
17503,6548,1
12222,18587,3
16518,26,0
111,2813,0
1,11770,0
14860,6665,1
123,13671,0
12154,86,0
131,5654,0
110,5782,2
112,19451,0
14159,27,0
108,15358,1
22368,6060,0
16496,65,2
19,21362,0
10513,112,0
10568,13308,2
13071,70,0
19084,6345,0
6,9595,0
17047,933,1
26,94,4
13,6730,1
107,131,5
14567,18604,0
6765,8361,1
21243,22368,0
14865,990,0
108,19086,0
14567,17637,0
11187,12209,1
13593,21322,0
20660,47,1
17170,6727,0
21237,22421,0
3306,5527,0
10568,1127,0
63,8742,0
12479,6549,0
10568,10781,1
14568,7701,0
12222,8023,0
18664,8789,1
1559,7912,0
18747,9442,0
17305,7245,0
3791,6560,0
4198,65,1
176,47,0
10991,1864,0
17990,7514,0
15306,96,2
15306,94,0
123,12407,0
10568,5001,2
12073,77,2
12732,136,0
12291,76,0
17305,410,0
17807,20155,0
13714,3,0
297,9382,0
11543,2118,0
19122,2042,0
14865,3362,2
15306,18747,0
16979,8230,0
11437,18166,0
6730,9730,2
13980,5280,0
20518,68,0
16489,77,1
21244,8040,0
14351,18701,0
16046,2811,1
123,979,0
86,9472,0
17305,7624,0
131,15259,0
1755,7,0
1179,6241,1
18539,779,1
123,13046,0
15856,4818,0
18538,21880,0
247,6242,1
20420,9437,1
13,65,9
108,12985,0
10042,16046,1
22368,6073,0
7444,94,2
10991,18747,0
10966,20791,0
20793,4388,0
19122,7834,0
11955,17807,0
15869,9627,0
18314,18962,0
17565,26,0
14865,15914,1
10568,13463,0
112,13805,0
15517,6912,1
21971,3667,1
1928,9083,2
108,18663,1
10568,13468,0
1255,13643,0
5808,7841,1
20660,22206,1
0,68,1
11963,7514,0
22368,503,0
8110,86,0
1,12545,0
1,16046,17
13,17721,0
17321,54,0
10568,12820,0
18489,5527,1
19790,77,4
11187,19103,0
18246,61,1
18166,6072,0
59,7830,0
12519,20190,0
112,9777,12
17765,19358,0
6727,743,1
14272,67,0
18106,6677,1
4375,84,0
6665,896,0
14640,26,0
112,51,2
131,7452,0
17305,3504,0
17503,471,0
47,7270,1
58,65,8
2379,5909,0
1019,142,0
17441,94,1
17426,7067,0
10042,1928,3
20196,3803,0
11553,26,0
297,3654,6
0,18955,0
14449,19744,1
58,6970,2
108,20979,0
3,5699,0
17367,9777,5
20904,77,0
53,76,1
5223,8790,0
16059,17667,0
12819,5280,0
13949,14560,0
19291,9777,0
14012,14865,0
3693,5510,0
10223,18314,0
108,1517,1
20518,20855,0
131,3998,3
1,7643,1
11418,6795,0
11520,84,0
21746,6,0
16188,2118,0
18747,8829,0
12202,17503,2
15632,77,0
1705,489,3
1502,2118,1
112,7141,0
22368,8745,0
19122,6765,1
19087,22349,2
5331,7573,0
1126,9419,0
140,37,1
10,19,3
321,6,0
14227,250,0
1750,77,1
15537,1705,3
13,15639,0
112,15523,0
11764,15136,1
16927,6677,0
19799,8799,0
17503,20098,1
16743,17,1
1353,17223,0
18796,94,0
138,15259,0
19958,2118,0
12222,17047,2
14160,9777,0
0,21904,0
16414,21138,0
1,8,3
19122,4588,0
21111,6677,0
131,1597,1
12073,131,2
1,20750,2
2118,3623,1
