15361,16763,0
15856,8293,0
14362,18747,0
21481,84,0
154,6,0
14771,86,0
10217,2965,0
10,6677,0
123,16469,0
8099,9437,1
2557,77,0
11642,54,0
14567,16511,0
1667,26,0
18557,83,0
0,1664,0
1132,11934,0
6791,7733,0
11824,7397,0
14625,18747,0
54,5530,1
125,21585,0
20805,6,0
15361,3745,0
11304,17503,0
14373,94,0
7330,83,2
17323,9777,0
108,3453,3
2834,6452,0
10393,39,0
10727,125,0
2900,9777,0
13811,987,0
133,18658,0
18747,7330,1
133,17063,0
11304,14711,0
1009,94,2
1971,54,1
19728,6677,0
324,64,0
108,17491,1
1,2963,0
108,7727,1
131,3453,0
3083,7701,0
11439,6790,0
14184,14885,0
1581,3453,1
12424,15914,0
15481,4845,1
0,12170,0
41,94,0
17565,26,0
14508,18747,0
112,9777,2
0,20352,0
1971,5530,1
15800,6340,0
15078,17608,0
19187,8634,0
10568,15537,1
10568,1119,1
18289,5553,0
1126,6791,1
10217,18747,1
13506,14567,0
1,6504,0
5009,9008,1
102,108,2
7443,94,2
63,9290,0
18000,22368,0
16940,8413,0
18505,47,0
8955,94,0
11642,17367,0
14840,17726,0
18909,94,0
10,5280,0
14545,6,0
13949,17807,1
19104,5280,0
5,8099,1
13506,6404,0
1,14184,1
13159,6157,0
14567,15517,0
131,9027,0
14602,14797,0
17902,22368,0
108,18609,1
108,18781,2
123,9852,1
11901,47,2
12506,2870,0
1009,16475,2
12423,6677,0
145,16475,2
17,18631,0
3743,54,0
11934,2118,1
4007,83,0
13269,8293,0
13,58,1
15659,77,0
11824,83,1
22378,84,1
13269,4986,0
3315,77,0
131,2018,0
123,13801,0
1119,17025,0
12983,1396,0
13,7829,0
17267,6,0
69,77,0
55,70,0
19477,2118,1
13,17866,0
627,94,0
22246,58,0
1396,9443,0
19860,83,0
12,131,0
13559,2118,0
108,13013,2
10568,17047,2
108,13014,1
5180,6665,0
22378,9777,2
14326,14865,0
61,6221,0
1376,7701,0
10996,6,0
131,6912,0
5009,94,3
20518,7317,0
112,41,0
11421,22378,0
11874,54,0
17557,7397,0
112,472,0
26,5810,0
20148,9777,0
16979,20201,0
21208,9777,0
13,136,0
18365,77,0
10568,14479,0
15748,17818,0
11824,16783,1
19744,659,0
17047,21119,1
54,73,0
17305,7110,0
11824,6157,0
11106,6,0
17367,34,0
3453,9777,0
1662,9741,0
11840,94,0
13,15136,1
15078,5811,0
1581,64,1
2044,22368,0
17491,20231,0
21938,7514,0
17491,18609,1
108,12161,0
9008,94,1
3453,3487,0
13,6353,0
22309,86,0
18894,63,0
11416,3083,0
1451,7514,0
110,131,0
15169,84,0
131,15517,0
7020,7514,0
14160,77,0
19821,54,0
10073,111,0
15509,77,0
16927,8879,1
150,5823,0
26,7183,0
112,622,0
14272,9777,1
1532,2939,0
26,8874,0
10217,83,1
131,20931,0
5217,83,0
21019,6677,0
2560,9777,0
1396,37,0
123,15690,0
10042,12117,0
1525,7444,0
17305,4048,0
15856,17637,0
21019,7397,0
58,8194,0
4221,54,0
15481,22206,2
108,16032,0
1,11770,0
84,9777,1
108,6885,0
14674,83,0
6677,8878,0
6677,8879,2
108,15358,0
1,13506,0
10242,9777,0
131,1517,0
13,4453,0
131,8,0
17305,5833,0
14449,61,0
107,131,0
12746,8099,0
11422,22378,0
14209,18747,0
131,19790,0
11769,4969,0
16979,4145,0
17912,18747,0
14797,17998,0
14481,8916,0
7310,83,0
11764,15136,1
11901,20231,1
10301,22368,0
1479,86,0
16059,6665,0
14859,6665,0
108,1517,0
22368,4021,0
2708,9777,0
1614,17807,0
20231,9777,1
7657,94,0
14865,6596,0
11543,84,0
2118,22266,0
131,5711,0
112,2982,0
10927,8634,0
7443,7444,1
16475,94,2
1126,83,2
131,3654,0
1009,145,2
13013,13014,1
22368,503,0
14984,3453,0
11543,2118,0
13540,86,0
10568,18125,0
3983,7360,0
3983,7362,0
3983,7363,0
1285,94,0
17557,7330,1
5009,7401,0
10726,17305,0
18747,6,0
2158,94,0
16046,2811,0
13467,15504,0
11370,94,0
14567,1864,0
16872,18747,0
4719,9777,0
145,94,2
123,13506,1
19790,77,0
17785,51,0
12910,19781,0
7444,94,1
20231,7245,1
17339,9777,0
7652,9728,0
10805,13701,0
76,86,0
21084,22368,0
131,2557,0
8216,86,0
11439,61,0
14567,17000,0
18380,6677,0
14026,7108,0
20195,7168,0
15537,21119,1
14865,18747,0
4702,8413,0
1,13949,1
15361,17063,0
10321,2118,0
1,16046,1
10568,21119,2
41,7829,0
108,20845,0
6791,83,1
18187,94,0
131,21154,0
20171,6242,1
11439,18293,0
112,20464,0
619,9677,0
11562,18747,0
131,22378,0
17765,19358,0
1,17807,1
1009,16866,0
14449,22420,0
18106,6677,1
6665,896,0
21187,6665,0
1119,17047,1
112,51,0
17491,19859,0
10568,7883,0
83,9419,0
1124,243,0
36,37,0
21552,9777,0
18747,4431,0
0,142,0
20750,22368,0
102,3453,2
8701,94,1
131,7245,0
54,7802,0
1499,15492,0
18747,6209,0
18747,22271,0
11934,19477,1
1714,6665,0
2560,8468,0
2118,22305,0
17367,9777,1
37,87,0
1,15492,0
12708,15,0
14184,16046,1
84,86,0
16541,6677,0
17305,18730,0
14567,2805,0
2118,2632,0
11520,84,0
5009,7443,1
14808,27,0
18747,83,2
14797,61,0
13032,72,0
19710,26,0
1124,17503,0
15852,22368,0
20231,47,1
8150,94,0
11875,16979,0
13156,3983,0
142,19180,0
18034,5264,0
15492,8859,0
22206,47,1
19576,77,0
1750,77,0
102,18781,2
3983,7359,0
47,619,0
17711,2375,0
1158,47,0
16783,83,1
64,77,1
16927,6677,1
123,22269,0
8259,94,0
16535,17305,0
14026,5808,0
3988,54,0
13506,9852,1
16046,8679,0
112,1942,0
54,7075,0
7245,9777,2
16127,8293,0
112,7245,1
12631,14481,0
2375,7701,0
18021,72,0
11769,21146,1
153,6677,0
133,18676,0
13465,15504,0
22157,8799,0
18747,7706,0
1124,7979,0
5577,94,0
40,9777,0
131,7141,0
21143,2118,0
6157,9265,0
83,9514,0
14567,6242,2
12522,17305,0
13718,16979,0
13574,61,0
4528,77,0
12222,17503,0
154,15858,0
5,9437,1
76,9731,0
16704,18747,0
17340,83,0
12162,47,1
