11348,7514,1
1,6,5
10568,7199,0
1,3,2
6731,894,1
11798,11799,3
1,8,2
5010,9538,0
108,21886,0
58,8685,1
18285,20559,0
20518,3500,0
11256,14272,0
1705,21469,3
17305,20344,0
7330,83,18
19,3753,1
1,5268,0
108,14438,0
5280,8047,0
131,6820,1
10042,7979,0
102,7550,0
18314,5172,0
17300,871,1
15856,3800,0
48,9946,0
15361,17367,1
13987,17251,0
138,15659,2
11193,15537,7
5225,9777,1
6088,83,0
19709,6375,0
12643,17182,0
21563,7,0
14272,21757,0
19728,77,1
13501,21699,1
18746,19860,1
142,22378,0
18121,4388,0
16783,65,2
122,1530,0
123,9852,0
17503,7388,0
17503,7386,0
13034,94,2
123,1497,0
123,1499,0
243,6,0
129,14322,2
0,16329,0
112,20480,0
20420,5280,3
10939,7701,0
13041,6,0
111,11731,0
11124,3654,2
13292,13575,0
10040,37,0
17503,19091,0
15537,7883,4
10066,17367,0
10568,20910,4
18551,9291,0
108,10848,1
10242,921,1
21208,9777,0
3903,9582,0
1024,10568,1
612,9384,1
1877,4705,0
18314,7439,0
15633,40,0
17924,4845,0
122,19250,0
142,18760,2
16854,41,3
11085,13,6
19,6404,3
12768,76,0
16979,9661,0
14272,17367,6
77,9105,0
108,11085,2
18131,26,1
6157,664,0
21019,6677,0
20518,3999,0
1517,17516,1
1,9570,2
125,20263,0
17951,4628,0
11485,13654,2
14860,6665,1
131,1855,1
4081,96,0
112,1254,0
17518,19710,0
10568,13308,4
18139,18774,0
107,131,12
4788,65,0
131,19967,0
10773,18730,1
17305,1969,1
1882,21272,0
3306,5527,2
14567,9637,0
12512,4628,0
5892,9291,1
1662,17815,0
662,7397,0
17233,9777,1
27,3,3
12173,1353,0
27,6,1
16752,77,2
123,979,0
86,9472,0
20464,5610,0
10568,19426,0
20420,9437,6
13,65,13
10568,9291,1
11934,1408,0
8685,9727,1
136,17516,1
20518,813,0
13,17721,2
2118,5054,2
15976,87,0
19,5814,0
14771,6832,0
21362,58,1
10183,12461,1
112,51,3
131,7452,2
112,56,0
17110,20418,0
10242,13776,0
131,22052,0
139,5177,0
0,6731,2
10183,5927,1
18,23,1
17721,77,3
131,3972,4
12989,20128,0
3298,8813,1
20523,8261,1
5727,8225,1
340,6677,0
12590,1353,0
13418,17796,0
131,5582,0
13567,14537,1
76,8216,0
13325,19,2
11899,7745,0
47,7075,1
14567,1944,2
13,3972,3
4628,9483,0
17738,3817,0
1750,77,2
6241,6242,1
19799,8799,0
11799,129,3
1,18957,0
1353,17224,0
10410,15797,1
14160,9777,2
18588,54,0
16142,676,0
3094,61,0
18445,3654,1
13433,19,0
131,40,8
13498,83,0
18931,7979,0
15535,7292,2
1928,20464,1
17305,76,3
10345,57,1
14227,7268,0
131,19205,1
22415,6677,0
1132,2118,0
15612,94,0
12911,2247,0
5,9437,8
131,15060,0
21146,83,7
2004,83,1
17305,20365,1
65,676,0
6,6672,0
10568,6731,0
19,20155,0
7598,9627,1
14272,9733,0
5331,9627,2
13729,67,1
13,153,3
13,154,3
58,7445,2
15903,54,0
1,17477,0
154,3456,0
13114,54,0
6802,83,0
18609,4749,1
18075,8254,1
2249,59,3
2968,8307,0
61,9908,4
2103,8712,0
1608,6665,1
15517,20329,2
18747,5010,1
10568,3971,11
11901,19027,0
20518,22180,0
17671,58,0
21018,6677,1
17644,6677,0
131,3565,0
18404,3367,1
20518,8405,0
12901,94,0
140,7942,1
47,5003,0
12283,130,0
17807,21503,0
20333,77,0
13290,207,0
7173,77,2
11906,29,0
17305,5860,0
13323,17737,0
14297,19104,2
108,5038,2
19,8799,0
14272,5223,0
20134,289,0
3453,57,1
1966,19860,0
17818,19710,1
15930,9777,2
58,7908,2
26,5010,2
1517,20464,1
11713,6677,1
112,3016,0
12381,13500,0
13,19005,0
18314,2931,0
10812,131,1
19,7082,1
19,7083,0
3632,94,2
21699,289,1
16944,1969,0
246,8862,0
2428,58,0
27,98,1
59,7173,2
11221,1814,0
59,6885,3
139,20365,2
6828,94,1
20518,2806,0
6791,83,6
13575,16238,0
11353,26,0
12222,21469,3
131,5170,4
13,6400,0
11240,19,2
2103,26,0
139,8518,0
29,7245,3
55,67,3
18468,22415,1
16847,7939,0
8813,9437,4
8230,834,0
1408,2544,3
11249,65,1
108,14573,0
5,999,5
1928,26,3
26,57,1
18838,6677,0
47,9582,1
11060,1517,0
6665,9091,1
26,58,17
11680,7266,1
14567,18527,0
12745,63,1
54,7681,0
1007,22323,1
16188,54,0
17053,2963,0
1098,54,0
14748,1958,1
1928,58,7
10,17503,2
5038,65,2
10568,10638,3
16982,19,1
10568,1416,0
139,4576,0
13379,18314,0
131,16800,3
18814,6795,0
17232,17818,2
21384,40,0
10717,17367,0
14640,16496,0
14905,37,0
2018,7292,2
131,2018,6
13673,7745,4
154,2260,3
14272,4340,0
130,16729,1
13496,83,0
13607,3800,0
5782,8879,0
112,4930,0
112,4931,0
112,4932,0
15198,21117,1
13271,18314,0
20947,5280,0
10042,5010,3
12226,15232,2
13567,5170,1
13575,1705,2
11485,6999,1
1608,47,0
14674,1533,3
13400,665,0
11799,6677,3
14567,2558,0
11554,131,2
16402,26,1
16554,19,2
19104,5280,5
