15856,8293
10568,13134
11348,7514
1,6
3114,77
13,16252
123,16469
11642,54
83,8413
1396,622
14567,16511
1502,77
150,7173
125,1341
132,63
10321,13
14567,19352
5671,83
22378,84
1396,16715
10720,15856
12,131
14326,14865
12540,14567
14771,86
11304,17503
15492,19790
7330,83
11354,14304
108,3453
15856,7514
1993,6795
13,19790
20845,2818
133,18657
138,4151
20845,5432
108,12351
18634,61
144,54
11105,18314
4303,7721
1971,54
324,64
108,17491
10645,83
12222,20752
5762,83
5225,7245
4303,7701
7188,84
14567,6730
16122,5530
18590,77
10543,58
15481,4845
13654,8194
41,94
14865,5863
112,9777
10042,5553
0,20352
6458,7652
12479,14567
19181,2056
11587,17503
1608,47
112,21927
14567,6421
16783,7397
5009,9008
7652,8194
7443,94
12222,15695
154,19
14865,2569
12222,19885
12222,1705
3,6462
15537,3484
10638,12911
21752,22206
10568,12155
58,9037
102,61
13060,5530
108,6220
17855,8789
12847,58
15611,83
12829,22368
12952,16046
110,77
8254,9419
17503,20285
130,20518
54,8643
131,9027
17305,3853
108,18609
1882,83
13425,70
122,1530
14865,21385
10568,15055
11353,26
16979,3891
13556,7701
1958,739
150,17271
10290,3032
7397,8413
16496,4705
3743,54
17503,20752
19790,61
10954,1396
17323,54
1096,131
14640,16496
123,13801
11674,14623
11108,133
1342,17663
14567,733
14567,735
13,17866
183,63
138,18147
17305,21481
2515,6795
6735,9777
16866,26
12911,4528
108,13014
22378,9777
21014,27
54,7530
17503,6340
10183,16496
12297,13465
61,6221
131,6912
5009,94
5331,5445
20518,7317
11674,54
14997,20752
6063,94
11874,54
17503,21616
17766,8309
108,6219
16046,58
1884,94
16979,20201
15695,17503
10568,21352
1371,26
16046,9923
15914,8634
54,73
123,2476
14567,21239
11824,6157
16172,58
108,20845
14567,16764
11840,94
13,3369
11252,142
123,3623
1581,64
142,18781
21938,7514
17491,18609
112,20876
14865,6282
9008,94
6795,7470
13,7188
19,6340
11354,17503
351,7572
14865,18604
1451,7514
102,86
110,131
20812,5280
14567,5792
10495,1125
12519,20752
1269,6665
1,3306
16046,18769
15509,77
1705,3090
26,7183
1,12952
14272,9777
16340,17
112,41
7733,83
10568,9627
13,7245
15801,6340
17856,8789
5475,83
18747,5863
12911,13
10568,4578
16393,5527
1525,7443
15492,17367
13,16447
18314,6665
1126,7979
18757,3
11770,17807
1,9570
21019,7397
8150,8259
26,4035
12520,83
58,8194
130,15856
14860,6665
123,6659
5393,8293
6174,6665
14674,83
6677,8878
131,34
13858,15361
15856,22109
17731,77
1126,6340
12789,84
11482,17305
107,131
54,7816
12947,20420
13,131
108,14984
10568,3484
12520,8196
1,10
15535,8859
5045,7
22368,4021
10568,743
64,77
7657,94
14865,6596
6832,77
12855,14865
10301,22368
1124,4700
6210,94
1,2260
14567,83
7443,7444
124,83
17047,3484
1126,83
131,3654
17807,20155
1468,20752
13858,83
14984,3453
131,18769
17765,19358
142,2979
131,17731
108,9382
1285,94
8150,9186
13186,63
14997,17503
1125,17503
18742,20518
1,83
15856,3032
14567,1864
16872,18747
20420,9437
12222,17503
145,94
19790,77
19303,6791
7444,94
19744,61
14567,4328
108,18196
3906,47
22466,94
76,84
10495,6795
51,61
12222,20264
20660,22206
14865,18747
122,20878
108,7183
10340,22109
2598,5280
131,21154
26,8194
14085,15361
2939,7706
11193,3484
10183,8874
112,20464
1,11770
1,17807
15199,54
18106,6677
16953,22368
6665,896
21187,6665
