10,30,5
18166,9281,0
12207,131,1
11339,18747,0
1,6,5
10568,7199,0
20917,4183,0
2118,8576,1
123,16469,2
10183,2115,0
14362,18747,0
2586,3,0
16979,7637,0
14567,16511,1
17234,17807,0
45,76,2
3367,676,1
2428,26,0
3056,77,0
15456,8198,0
112,16859,0
21974,6795,0
10042,26,4
18285,20559,0
11189,131,0
20518,7088,0
125,21587,0
125,21586,0
13,71,6
2247,77,0
108,15659,0
6308,94,0
12,131,9
17204,17503,0
17305,20344,0
142,17084,0
37,8255,0
12992,7397,0
6404,6560,2
11304,17503,4
1,3,2
7330,83,8
10568,13007,0
17503,2811,0
4176,6791,0
18121,6479,0
13811,987,0
131,14071,1
17503,9037,1
10568,12449,0
4376,7701,0
1971,54,1
108,13232,1
34,65,3
108,17491,1
108,7727,1
1042,54,0
131,6643,0
131,724,0
4000,6241,1
4885,63,0
21245,63,0
108,19412,0
17305,21368,0
13654,8194,1
13328,94,0
12625,83,0
19668,19669,1
17405,68,2
18166,5926,0
17503,9931,0
15843,17204,0
11221,20992,0
17007,3217,1
11635,83,0
17899,6846,0
7019,7572,0
154,22415,1
13,16800,1
48,9946,0
22386,5641,0
15434,20247,0
16850,31,1
76,8216,0
20285,30,1
5331,7573,0
1062,26,1
12260,20935,0
2996,94,0
11304,20752,3
10350,77,5
5225,9777,2
5343,84,0
15083,15609,1
16238,5060,0
108,11554,0
14865,16952,0
154,19,1
19709,6375,0
14865,2569,0
15964,54,0
19828,6741,0
77,9007,1
12325,17807,0
21563,7,0
19710,94,2
18909,94,0
19122,8988,0
13506,2118,3
14545,6,0
131,15466,0
19728,77,1
16590,17503,1
20860,3063,0
12847,58,2
12559,17807,0
12952,16046,2
1096,110,2
130,20518,2
131,15332,0
58,8685,1
108,9395,0
18121,4388,0
108,8263,1
10328,17963,0
10350,9105,1
139,140,1
14797,16046,0
123,9852,0
151,37,0
16469,2118,1
10568,10664,1
26,3176,0
1980,31,0
15232,22378,0
14272,4080,0
10568,22209,0
5060,7701,1
138,8995,0
5972,9219,0
6677,8684,0
131,7447,0
47,5623,0
131,7445,1
13034,94,0
20518,3500,0
123,1497,0
21974,4628,0
10568,5589,0
1170,12418,0
13,58,6
13,59,9
16241,8789,0
5225,8224,1
68,7245,1
110,3654,6
20420,5280,0
12479,6795,1
15267,2118,0
16511,17000,1
20518,5131,0
20518,5130,0
4277,63,0
14851,5331,1
22207,9777,0
14126,348,0
11339,2260,1
136,17564,4
18489,19205,0
11124,13,4
13,17866,3
12629,8261,0
10568,5346,0
47,7549,1
125,1396,0
1,12553,0
13292,13575,0
10040,37,0
19122,3655,0
6735,9777,1
1705,8408,1
17503,19091,0
19122,22178,0
10183,13823,1
12155,1705,2
10966,15645,0
108,13014,1
16410,40,2
12911,1481,2
18609,4749,1
17866,77,2
7470,94,0
21930,65,3
15537,7883,2
15327,34,1
12155,13394,0
324,6402,1
17912,18747,0
10996,6,0
17894,2118,1
22349,5331,3
10568,20910,1
14272,51,3
1,12952,3
112,40,6
112,41,3
16906,26,0
1534,47,0
13,17564,4
131,1352,0
10183,9857,0
13365,61,1
16046,58,7
6677,8288,3
1,29,1
21208,9777,0
10350,84,0
18870,9751,0
10183,5244,0
601,71,0
19744,659,2
6677,8576,0
3973,5639,0
123,2476,0
15494,6,0
444,6,0
102,29,2
10,1408,2
11106,6,3
17828,20121,0
11850,4151,1
17787,6,0
14227,22179,1
10159,12162,0
1877,4705,0
132,9437,2
13,3369,0
15,151,1
